time,v(vout)
5.27250000e-07,7.63178578e-01
5.27350000e-07,7.63173103e-01
5.27450000e-07,7.63167853e-01
5.27550000e-07,7.63162745e-01
5.27650000e-07,7.63157849e-01
5.27750000e-07,7.63153083e-01
5.27850000e-07,7.63148516e-01
5.27950000e-07,7.63144069e-01
5.28050000e-07,7.63139809e-01
5.28150000e-07,7.63135661e-01
5.28250000e-07,7.63131688e-01
5.28350000e-07,7.63127818e-01
5.28450000e-07,7.63124113e-01
5.28550000e-07,7.63120502e-01
5.28650000e-07,7.63117047e-01
5.28750000e-07,7.63113678e-01
5.28850000e-07,7.63110455e-01
5.28950000e-07,7.63107312e-01
5.29050000e-07,7.63104307e-01
5.29150000e-07,7.63101375e-01
5.29250000e-07,7.63098573e-01
5.29350000e-07,7.63095837e-01
5.29450000e-07,7.63093224e-01
5.29550000e-07,7.63090672e-01
5.29650000e-07,7.63088235e-01
5.29750000e-07,7.63085854e-01
5.29850000e-07,7.63083582e-01
5.29950000e-07,7.63081361e-01
5.30050000e-07,7.63079242e-01
5.30150000e-07,7.63077170e-01
5.30250000e-07,7.63075194e-01
5.30350000e-07,7.63073261e-01
5.30450000e-07,7.63071419e-01
5.30550000e-07,7.63069615e-01
5.30650000e-07,7.63067898e-01
5.30750000e-07,7.63066214e-01
5.30850000e-07,7.63064613e-01
5.30950000e-07,7.63063043e-01
5.31050000e-07,7.63061550e-01
5.31150000e-07,7.63060085e-01
5.31250000e-07,7.63058694e-01
5.31350000e-07,7.63057327e-01
5.31450000e-07,7.63056029e-01
5.31550000e-07,7.63054754e-01
5.31650000e-07,7.63053544e-01
5.31750000e-07,7.63052354e-01
5.31850000e-07,7.63051227e-01
5.31950000e-07,7.63050116e-01
5.32050000e-07,7.63049065e-01
5.32150000e-07,7.63048029e-01
5.32250000e-07,7.63047050e-01
5.32350000e-07,7.63046083e-01
5.32450000e-07,7.63045170e-01
5.32550000e-07,7.63044267e-01
5.32650000e-07,7.63043416e-01
5.32750000e-07,7.63042574e-01
5.32850000e-07,7.63041781e-01
5.32950000e-07,7.63040995e-01
5.33050000e-07,7.63040256e-01
5.33150000e-07,7.63039523e-01
5.33250000e-07,7.63038834e-01
5.33350000e-07,7.63038149e-01
5.33450000e-07,7.63037507e-01
5.33550000e-07,7.63036869e-01
5.33650000e-07,7.63036270e-01
5.33750000e-07,7.63035674e-01
5.33850000e-07,7.63035117e-01
5.33950000e-07,7.63034560e-01
5.34050000e-07,7.63034041e-01
5.34150000e-07,7.63033521e-01
5.34250000e-07,7.63033037e-01
5.34350000e-07,7.63032553e-01
5.34450000e-07,7.63032102e-01
5.34550000e-07,7.63031649e-01
5.34650000e-07,7.63031229e-01
5.34750000e-07,7.63030806e-01
5.34850000e-07,7.63030415e-01
5.34950000e-07,7.63030021e-01
5.35050000e-07,7.63029656e-01
5.35150000e-07,7.63029288e-01
5.35250000e-07,7.63028948e-01
5.35350000e-07,7.63028604e-01
5.35450000e-07,7.63028288e-01
5.35550000e-07,7.63027967e-01
5.35650000e-07,7.63027672e-01
5.35750000e-07,7.63027372e-01
5.35850000e-07,7.63027098e-01
5.35950000e-07,7.63026818e-01
5.36050000e-07,7.63026563e-01
5.36150000e-07,7.63026301e-01
5.36250000e-07,7.63026063e-01
5.36350000e-07,7.63025819e-01
5.36450000e-07,7.63025598e-01
5.36550000e-07,7.63025369e-01
5.36650000e-07,7.63025163e-01
5.36750000e-07,7.63024950e-01
5.36850000e-07,7.63024758e-01
5.36950000e-07,7.63024559e-01
5.37050000e-07,7.63024381e-01
5.37150000e-07,7.63024194e-01
5.37250000e-07,7.63024028e-01
5.37350000e-07,7.63023854e-01
5.37450000e-07,7.63023700e-01
5.37550000e-07,7.63023537e-01
5.37650000e-07,7.63023393e-01
5.37750000e-07,7.63023241e-01
5.37850000e-07,7.63023108e-01
5.37950000e-07,7.63022965e-01
5.38050000e-07,7.63022841e-01
5.38150000e-07,7.63022708e-01
5.38250000e-07,7.63022593e-01
5.38350000e-07,7.63022468e-01
5.38450000e-07,7.63022361e-01
5.38550000e-07,7.63022245e-01
5.38650000e-07,7.63022145e-01
5.38750000e-07,7.63022036e-01
5.38850000e-07,7.63021943e-01
5.38950000e-07,7.63021841e-01
5.39050000e-07,7.63021755e-01
5.39150000e-07,7.63021660e-01
5.39250000e-07,7.63021580e-01
5.39350000e-07,7.63021491e-01
5.39450000e-07,7.63021417e-01
5.39550000e-07,7.63021333e-01
5.39650000e-07,7.63021264e-01
5.39750000e-07,7.63021186e-01
5.39850000e-07,7.63021122e-01
5.39950000e-07,7.63021049e-01
5.40050000e-07,7.63020989e-01
5.40150000e-07,7.63020921e-01
5.40250000e-07,7.63020866e-01
5.40350000e-07,7.63020801e-01
5.40450000e-07,7.63020750e-01
5.40550000e-07,7.63020690e-01
5.40650000e-07,7.63020643e-01
5.40750000e-07,7.63020586e-01
5.40850000e-07,7.63020543e-01
5.40950000e-07,7.63020489e-01
5.41050000e-07,7.63020449e-01
5.41150000e-07,7.63020399e-01
5.41250000e-07,7.63020362e-01
5.41350000e-07,7.63020315e-01
5.41450000e-07,7.63020281e-01
5.41550000e-07,7.63020236e-01
5.41650000e-07,7.63020205e-01
5.41750000e-07,7.63020163e-01
5.41850000e-07,7.63020134e-01
5.41950000e-07,7.63020095e-01
5.42050000e-07,7.63020068e-01
5.42150000e-07,7.63020031e-01
5.42250000e-07,7.63020006e-01
5.42350000e-07,7.63019972e-01
5.42450000e-07,7.63019949e-01
5.42550000e-07,7.63019916e-01
5.42650000e-07,7.63019896e-01
5.42750000e-07,7.63019865e-01
5.42850000e-07,7.63019846e-01
5.42950000e-07,7.63019817e-01
5.43050000e-07,7.63019799e-01
5.43150000e-07,7.63019772e-01
5.43250000e-07,7.63019756e-01
5.43350000e-07,7.63019730e-01
5.43450000e-07,7.63019715e-01
5.43550000e-07,7.63019691e-01
5.43650000e-07,7.63019677e-01
5.43750000e-07,7.63019654e-01
5.43850000e-07,7.63019642e-01
5.43950000e-07,7.63019620e-01
5.44050000e-07,7.63019609e-01
5.44150000e-07,7.63019589e-01
5.44250000e-07,7.63019579e-01
5.44350000e-07,7.63019559e-01
5.44450000e-07,7.63019550e-01
5.44550000e-07,7.63019532e-01
5.44650000e-07,7.63019524e-01
5.44750000e-07,7.63019506e-01
5.44850000e-07,7.63019499e-01
5.44950000e-07,7.63019482e-01
5.45050000e-07,7.63019476e-01
5.45150000e-07,7.63019460e-01
5.45250000e-07,7.63019454e-01
5.45350000e-07,7.63019439e-01
5.45450000e-07,7.63019434e-01
5.45550000e-07,7.63019419e-01
5.45650000e-07,7.63019415e-01
5.45750000e-07,7.63019401e-01
5.45850000e-07,7.63019398e-01
5.45950000e-07,7.63019384e-01
5.46050000e-07,7.63019381e-01
5.46150000e-07,7.63019369e-01
5.46250000e-07,7.63019366e-01
5.46350000e-07,7.63019354e-01
5.46450000e-07,7.63019352e-01
5.46550000e-07,7.63019340e-01
5.46650000e-07,7.63019338e-01
5.46750000e-07,7.63019328e-01
5.46850000e-07,7.63019326e-01
5.46950000e-07,7.63019316e-01
5.47050000e-07,7.63019315e-01
5.47150000e-07,7.63019305e-01
5.47250000e-07,7.63019304e-01
5.47350000e-07,7.63019294e-01
5.47450000e-07,7.63019294e-01
5.47550000e-07,7.63019284e-01
5.47650000e-07,7.63019284e-01
5.47750000e-07,7.63019275e-01
5.47850000e-07,7.63019276e-01
5.47950000e-07,7.63019267e-01
5.48050000e-07,7.63019268e-01
5.48150000e-07,7.63019259e-01
5.48250000e-07,7.63019260e-01
5.48350000e-07,7.63019252e-01
5.48450000e-07,7.63019253e-01
5.48550000e-07,7.63019245e-01
5.48650000e-07,7.63019246e-01
5.48750000e-07,7.63019239e-01
5.48850000e-07,7.63019240e-01
5.48950000e-07,7.63019233e-01
5.49050000e-07,7.63019234e-01
5.49150000e-07,7.63019227e-01
5.49250000e-07,7.63019229e-01
5.49350000e-07,7.63019222e-01
5.49450000e-07,7.63019224e-01
5.49550000e-07,7.63019217e-01
5.49650000e-07,7.63019219e-01
5.49750000e-07,7.63019213e-01
5.49850000e-07,7.63019215e-01
5.49950000e-07,7.63019209e-01
5.50050000e-07,7.63019211e-01
5.50150000e-07,7.63019205e-01
5.50250000e-07,7.63019207e-01
5.50350000e-07,7.63019201e-01
5.50450000e-07,7.63019204e-01
5.50550000e-07,7.63019198e-01
5.50650000e-07,7.63019200e-01
5.50750000e-07,7.63019195e-01
5.50850000e-07,7.63019197e-01
5.50950000e-07,7.63019192e-01
5.51050000e-07,7.63019195e-01
5.51150000e-07,7.63019189e-01
5.51250000e-07,7.63019192e-01
5.51350000e-07,7.63019186e-01
5.51450000e-07,7.63019189e-01
5.51550000e-07,7.63019184e-01
5.51650000e-07,7.63019187e-01
5.51750000e-07,7.63019182e-01
5.51850000e-07,7.63019185e-01
5.51950000e-07,7.63019180e-01
5.52050000e-07,7.63019183e-01
5.52150000e-07,7.63019178e-01
5.52250000e-07,7.63019181e-01
5.52350000e-07,7.63019176e-01
5.52450000e-07,7.63019179e-01
5.52550000e-07,7.63019174e-01
5.52650000e-07,7.63019178e-01
5.52750000e-07,7.63019173e-01
5.52850000e-07,7.63019176e-01
5.52950000e-07,7.63019171e-01
5.53050000e-07,7.63019175e-01
5.53150000e-07,7.63019170e-01
5.53250000e-07,7.63019173e-01
5.53350000e-07,7.63019169e-01
5.53450000e-07,7.63019172e-01
5.53550000e-07,7.63019167e-01
5.53650000e-07,7.63019171e-01
5.53750000e-07,7.63019166e-01
5.53850000e-07,7.63019170e-01
5.53950000e-07,7.63019165e-01
5.54050000e-07,7.63019169e-01
5.54150000e-07,7.63019164e-01
5.54250000e-07,7.63019168e-01
5.54350000e-07,7.63019163e-01
5.54450000e-07,7.63019167e-01
5.54550000e-07,7.63019163e-01
5.54650000e-07,7.63019166e-01
5.54750000e-07,7.63019162e-01
5.54850000e-07,7.63019165e-01
5.54950000e-07,7.63019161e-01
5.55050000e-07,7.63019165e-01
5.55150000e-07,7.63019160e-01
5.55250000e-07,7.63019164e-01
5.55350000e-07,7.63019160e-01
5.55450000e-07,7.63019163e-01
5.55550000e-07,7.63019159e-01
5.55650000e-07,7.63019163e-01
5.55750000e-07,7.63019159e-01
5.55850000e-07,7.63019162e-01
5.55950000e-07,7.63019158e-01
5.56050000e-07,7.63019162e-01
5.56150000e-07,7.63019158e-01
5.56250000e-07,7.63019161e-01
5.56350000e-07,7.63019157e-01
5.56450000e-07,7.63019161e-01
5.56550000e-07,7.63019157e-01
5.56650000e-07,7.63019161e-01
5.56750000e-07,7.63019156e-01
5.56850000e-07,7.63019160e-01
5.56950000e-07,7.63019156e-01
5.57050000e-07,7.63019160e-01
5.57150000e-07,7.63019156e-01
5.57250000e-07,7.63019159e-01
5.57350000e-07,7.63019155e-01
5.57450000e-07,7.63019159e-01
5.57550000e-07,7.63019155e-01
5.57650000e-07,7.63019159e-01
5.57750000e-07,7.63019155e-01
5.57850000e-07,7.63019159e-01
5.57950000e-07,7.63019155e-01
5.58050000e-07,7.63019158e-01
5.58150000e-07,7.63019154e-01
5.58250000e-07,7.63019158e-01
5.58350000e-07,7.63019154e-01
5.58450000e-07,7.63019158e-01
5.58550000e-07,7.63019154e-01
5.58650000e-07,7.63019158e-01
5.58750000e-07,7.63019154e-01
5.58850000e-07,7.63019157e-01
5.58950000e-07,7.63019154e-01
5.59050000e-07,7.63019157e-01
5.59150000e-07,7.63019154e-01
5.59250000e-07,7.63019157e-01
5.59350000e-07,7.63019153e-01
5.59450000e-07,7.63019157e-01
5.59550000e-07,7.63019153e-01
5.59650000e-07,7.63019157e-01
5.59750000e-07,7.63019153e-01
5.59850000e-07,7.63019157e-01
5.59950000e-07,7.63019153e-01
5.60000000e-07,7.63019157e-01
5.60010000e-07,7.62332734e-01
5.60030000e-07,7.61216321e-01
5.60070000e-07,7.59683410e-01
5.60150000e-07,7.56964897e-01
5.60250000e-07,7.53392828e-01
5.60350000e-07,7.49498110e-01
5.60450000e-07,7.45185105e-01
5.60550000e-07,7.40399904e-01
5.60650000e-07,7.35072839e-01
5.60750000e-07,7.29132982e-01
5.60850000e-07,7.22499038e-01
5.60950000e-07,7.15082857e-01
5.61050000e-07,7.06790756e-01
5.61150000e-07,6.97527552e-01
5.61250000e-07,6.87205457e-01
5.61350000e-07,6.75758329e-01
5.61450000e-07,6.63165191e-01
5.61550000e-07,6.49475654e-01
5.61650000e-07,6.34822893e-01
5.61750000e-07,6.19401495e-01
5.61850000e-07,6.03417068e-01
5.61950000e-07,5.87039590e-01
5.62050000e-07,5.70388974e-01
5.62150000e-07,5.53543659e-01
5.62250000e-07,5.36555530e-01
5.62350000e-07,5.19459644e-01
5.62450000e-07,5.02280884e-01
5.62550000e-07,4.85037091e-01
5.62650000e-07,4.67741933e-01
5.62750000e-07,4.50405881e-01
5.62850000e-07,4.33037746e-01
5.62950000e-07,4.15644902e-01
5.63050000e-07,3.98234380e-01
5.63150000e-07,3.80812910e-01
5.63250000e-07,3.63387965e-01
5.63350000e-07,3.45967938e-01
5.63450000e-07,3.28563449e-01
5.63550000e-07,3.11187973e-01
5.63650000e-07,2.93859716e-01
5.63750000e-07,2.76602948e-01
5.63850000e-07,2.59450408e-01
5.63950000e-07,2.42444598e-01
5.64050000e-07,2.25638537e-01
5.64150000e-07,2.09092537e-01
5.64250000e-07,1.92867428e-01
5.64350000e-07,1.77015466e-01
5.64450000e-07,1.61577563e-01
5.64550000e-07,1.46589700e-01
5.64650000e-07,1.32095121e-01
5.64750000e-07,1.18152977e-01
5.64850000e-07,1.04841021e-01
5.64950000e-07,9.22519484e-02
5.65050000e-07,8.04860058e-02
5.65150000e-07,6.96399526e-02
5.65250000e-07,5.97948453e-02
5.65350000e-07,5.10038488e-02
5.65450000e-07,4.32835583e-02
5.65550000e-07,3.66095594e-02
5.65650000e-07,3.09167686e-02
5.65750000e-07,2.61007751e-02
5.65850000e-07,2.20162540e-02
5.65950000e-07,1.84700917e-02
5.66050000e-07,1.52310277e-02
5.66150000e-07,1.21153363e-02
5.66250000e-07,9.19049154e-03
5.66350000e-07,6.78498952e-03
5.66450000e-07,5.03214353e-03
5.66550000e-07,3.79228236e-03
5.66650000e-07,2.91044800e-03
5.66750000e-07,2.27087117e-03
5.66850000e-07,1.80132084e-03
5.66950000e-07,1.44763823e-03
5.67050000e-07,1.17762171e-03
5.67150000e-07,9.69837196e-04
5.67250000e-07,8.06359706e-04
5.67350000e-07,6.76075551e-04
5.67450000e-07,5.70143337e-04
5.67550000e-07,4.82675824e-04
5.67650000e-07,4.09168632e-04
5.67750000e-07,3.46478719e-04
5.67850000e-07,2.92257093e-04
5.67950000e-07,2.44794565e-04
5.68050000e-07,2.02825181e-04
5.68150000e-07,1.65381552e-04
5.68250000e-07,1.31747422e-04
5.68350000e-07,1.01341989e-04
5.68450000e-07,7.37349053e-05
5.68550000e-07,4.85523156e-05
5.68650000e-07,2.55183868e-05
5.68750000e-07,4.37468825e-06
5.68850000e-07,-1.57047982e-05
5.68950000e-07,-3.33521857e-05
5.69050000e-07,-5.00274307e-05
5.69150000e-07,-6.52271450e-05
5.69250000e-07,-7.94622540e-05
5.69350000e-07,-9.25965240e-05
5.69450000e-07,-1.04866966e-04
5.69550000e-07,-1.16276737e-04
5.69650000e-07,-1.26944905e-04
5.69750000e-07,-1.36923939e-04
5.69850000e-07,-1.46279355e-04
5.69950000e-07,-1.55077872e-04
5.70000000e-07,-1.59279538e-04
5.70010000e-07,-3.49476692e-05
5.70030000e-07,8.44609676e-05
5.70070000e-07,1.02730731e-04
5.70150000e-07,9.25137614e-05
5.70250000e-07,8.87125227e-05
5.70350000e-07,8.16434222e-05
5.70450000e-07,7.70641296e-05
5.70550000e-07,7.18695269e-05
5.70650000e-07,6.75288724e-05
5.70750000e-07,6.33908688e-05
5.70850000e-07,5.95367996e-05
5.70950000e-07,5.61161098e-05
5.71050000e-07,5.27619419e-05
5.71150000e-07,4.98872467e-05
5.71250000e-07,4.69816621e-05
5.71350000e-07,4.45465962e-05
5.71450000e-07,4.20267541e-05
5.71550000e-07,3.99546253e-05
5.71650000e-07,3.77617431e-05
5.71750000e-07,3.59926154e-05
5.71850000e-07,3.40756774e-05
5.71950000e-07,3.25609263e-05
5.72050000e-07,3.08767800e-05
5.72150000e-07,2.95763252e-05
5.72250000e-07,2.80888151e-05
5.72350000e-07,2.69693872e-05
5.72450000e-07,2.56482907e-05
5.72550000e-07,2.46821892e-05
5.72650000e-07,2.35022765e-05
5.72750000e-07,2.26663884e-05
5.72850000e-07,2.16065825e-05
5.72950000e-07,2.08815982e-05
5.73050000e-07,1.99242829e-05
5.73150000e-07,1.92940512e-05
5.73250000e-07,1.84244781e-05
5.73350000e-07,1.78754765e-05
5.73450000e-07,1.70812923e-05
5.73550000e-07,1.66021751e-05
5.73650000e-07,1.58730152e-05
5.73750000e-07,1.54542547e-05
5.73850000e-07,1.47814088e-05
5.73950000e-07,1.44149836e-05
5.74050000e-07,1.37911211e-05
5.74150000e-07,1.34702703e-05
5.74250000e-07,1.28891994e-05
5.74350000e-07,1.26082110e-05
5.74450000e-07,1.20647010e-05
5.74550000e-07,1.18187303e-05
5.74650000e-07,1.13083466e-05
5.74750000e-07,1.10932834e-05
5.74850000e-07,1.06122509e-05
5.74950000e-07,1.04245880e-05
5.75050000e-07,9.96969390e-06
5.75150000e-07,9.80643524e-06
5.75250000e-07,9.37492324e-06
5.75350000e-07,9.23349357e-06
5.75450000e-07,8.82300176e-06
5.75550000e-07,8.70118623e-06
5.75650000e-07,8.30967234e-06
5.75750000e-07,8.20555513e-06
5.75850000e-07,7.83125368e-06
5.75950000e-07,7.74316831e-06
5.76050000e-07,7.38454243e-06
5.76150000e-07,7.31103406e-06
5.76250000e-07,6.96674517e-06
5.76350000e-07,6.90654059e-06
5.76450000e-07,6.57540718e-06
5.76550000e-07,6.52738274e-06
5.76650000e-07,6.20836945e-06
5.76750000e-07,6.17153016e-06
5.76850000e-07,5.86371486e-06
5.76950000e-07,5.83717987e-06
5.77050000e-07,5.53974224e-06
5.77150000e-07,5.52272062e-06
5.77250000e-07,5.23493123e-06
5.77350000e-07,5.22670994e-06
5.77450000e-07,4.94790868e-06
5.77550000e-07,4.94785404e-06
5.77650000e-07,4.67744740e-06
5.77750000e-07,4.68497657e-06
5.77850000e-07,4.42242630e-06
5.77950000e-07,4.43701551e-06
5.78050000e-07,4.18183226e-06
5.78150000e-07,4.20299873e-06
5.78250000e-07,3.95473366e-06
5.78350000e-07,3.98203781e-06
5.78450000e-07,3.74028367e-06
5.78550000e-07,3.77332096e-06
5.78650000e-07,3.53769941e-06
5.78750000e-07,3.57609599e-06
5.78850000e-07,3.34626077e-06
5.78950000e-07,3.38967245e-06
5.79050000e-07,3.16529964e-06
5.79150000e-07,3.21340719e-06
5.79250000e-07,2.99420328e-06
5.79350000e-07,3.04670704e-06
5.79450000e-07,2.83239090e-06
5.79550000e-07,2.88901658e-06
5.79650000e-07,2.67933187e-06
5.79750000e-07,2.73981986e-06
5.79850000e-07,2.53452675e-06
5.79950000e-07,2.59863348e-06
5.80050000e-07,2.39750701e-06
5.80150000e-07,2.46501052e-06
5.80250000e-07,2.26783792e-06
5.80350000e-07,2.33852509e-06
5.80450000e-07,2.14511246e-06
5.80550000e-07,2.21878367e-06
5.80650000e-07,2.02894481e-06
5.80750000e-07,2.10541203e-06
5.80850000e-07,1.91897196e-06
5.80950000e-07,1.99806293e-06
5.81050000e-07,1.81485968e-06
5.81150000e-07,1.89640714e-06
5.81250000e-07,1.71628563e-06
5.81350000e-07,1.80013320e-06
5.81450000e-07,1.62295047e-06
5.81550000e-07,1.70895185e-06
5.81650000e-07,1.53456851e-06
5.81750000e-07,1.62258599e-06
5.81850000e-07,1.45087645e-06
5.81950000e-07,1.54077803e-06
5.82050000e-07,1.37161987e-06
5.82150000e-07,1.46328304e-06
5.82250000e-07,1.29656078e-06
5.82350000e-07,1.38987126e-06
5.82450000e-07,1.22547667e-06
5.82550000e-07,1.32031958e-06
5.82650000e-07,1.15815340e-06
5.82750000e-07,1.25442771e-06
5.82850000e-07,1.09438915e-06
5.82950000e-07,1.19199750e-06
5.83050000e-07,1.03399725e-06
5.83150000e-07,1.13284493e-06
5.83250000e-07,9.76797171e-07
5.83350000e-07,1.07679740e-06
5.83450000e-07,9.22618746e-07
5.83550000e-07,1.02368776e-06
5.83650000e-07,8.71303902e-07
5.83750000e-07,9.73363024e-07
5.83850000e-07,8.22698455e-07
5.83950000e-07,9.25674548e-07
5.84050000e-07,7.76660897e-07
5.84150000e-07,8.80483293e-07
5.84250000e-07,7.33053201e-07
5.84350000e-07,8.37653988e-07
5.84450000e-07,6.91749585e-07
5.84550000e-07,7.97066539e-07
5.84650000e-07,6.52626814e-07
5.84750000e-07,7.58600035e-07
5.84850000e-07,6.15568956e-07
5.84950000e-07,7.22144311e-07
5.85050000e-07,5.80469252e-07
5.85150000e-07,6.87592016e-07
5.85250000e-07,5.47224193e-07
5.85350000e-07,6.54840920e-07
5.85450000e-07,5.15733950e-07
5.85550000e-07,6.23801738e-07
5.85650000e-07,4.85908418e-07
5.85750000e-07,5.94377410e-07
5.85850000e-07,4.57656541e-07
5.85950000e-07,5.66487709e-07
5.86050000e-07,4.30900398e-07
5.86150000e-07,5.40050349e-07
5.86250000e-07,4.05557500e-07
5.86350000e-07,5.14991355e-07
5.86450000e-07,3.81556123e-07
5.86550000e-07,4.91235308e-07
5.86650000e-07,3.58823938e-07
5.86750000e-07,4.68712629e-07
5.86850000e-07,3.37292574e-07
5.86950000e-07,4.47361835e-07
5.87050000e-07,3.16902421e-07
5.87150000e-07,4.27119445e-07
5.87250000e-07,2.97593756e-07
5.87350000e-07,4.07928128e-07
5.87450000e-07,2.79304954e-07
5.87550000e-07,3.89733226e-07
5.87650000e-07,2.61986837e-07
5.87750000e-07,3.72480263e-07
5.87850000e-07,2.45586905e-07
5.87950000e-07,3.56119345e-07
5.88050000e-07,2.30056982e-07
5.88150000e-07,3.40608263e-07
5.88250000e-07,2.15352569e-07
5.88350000e-07,3.25899550e-07
5.88450000e-07,2.01428724e-07
5.88550000e-07,3.11949869e-07
5.88650000e-07,1.88244591e-07
5.88750000e-07,2.98721819e-07
5.88850000e-07,1.75762883e-07
5.88950000e-07,2.86176779e-07
5.89050000e-07,1.63943695e-07
5.89150000e-07,2.74276866e-07
5.89250000e-07,1.52755327e-07
5.89350000e-07,2.62992051e-07
5.89450000e-07,1.42164193e-07
5.89550000e-07,2.52286722e-07
5.89650000e-07,1.32136345e-07
5.89750000e-07,2.42131410e-07
5.89850000e-07,1.22645041e-07
5.89950000e-07,2.32499013e-07
5.90050000e-07,1.13661915e-07
5.90150000e-07,2.32678060e-07
5.90250000e-07,1.09154535e-07
5.90350000e-07,2.21265008e-07
5.90450000e-07,1.02220387e-07
5.90550000e-07,2.12032385e-07
5.90650000e-07,9.48113144e-08
5.90750000e-07,2.03778759e-07
5.90850000e-07,8.75308309e-08
5.90950000e-07,1.96106030e-07
5.91050000e-07,8.05579904e-08
5.91150000e-07,1.88877432e-07
5.91250000e-07,7.39314858e-08
5.91350000e-07,1.82033405e-07
5.91450000e-07,6.76527823e-08
5.91550000e-07,1.75543099e-07
5.91650000e-07,6.17118695e-08
5.91750000e-07,1.69381227e-07
5.91850000e-07,5.60905592e-08
5.91950000e-07,1.63535450e-07
5.92050000e-07,5.07728230e-08
5.92150000e-07,1.57984363e-07
5.92250000e-07,4.57416580e-08
5.92350000e-07,1.52712540e-07
5.92450000e-07,4.09836584e-08
5.92550000e-07,1.47706723e-07
5.92650000e-07,3.64874803e-08
5.92750000e-07,1.42955932e-07
5.92850000e-07,3.22333835e-08
5.92950000e-07,1.38440878e-07
5.93050000e-07,2.82128233e-08
5.93150000e-07,1.34151585e-07
5.93250000e-07,2.44140372e-08
5.93350000e-07,1.30079562e-07
5.93450000e-07,2.08207950e-08
5.93550000e-07,1.26208039e-07
5.93650000e-07,1.74251481e-08
5.93750000e-07,1.22530257e-07
5.93850000e-07,1.42181901e-08
5.93950000e-07,1.19034592e-07
5.94050000e-07,1.11885672e-08
5.94150000e-07,1.15712293e-07
5.94250000e-07,8.32628768e-09
5.94350000e-07,1.12554240e-07
5.94450000e-07,5.62514261e-09
5.94550000e-07,1.09551892e-07
5.94650000e-07,3.07226444e-09
5.94750000e-07,1.06697834e-07
5.94850000e-07,6.64976500e-10
5.94950000e-07,1.03984672e-07
5.95050000e-07,-1.61080669e-09
5.95150000e-07,1.01591088e-07
5.95250000e-07,-3.85555176e-09
5.95350000e-07,9.93791852e-08
5.95450000e-07,-6.01048138e-09
5.95550000e-07,9.72968465e-08
5.95650000e-07,-8.05540576e-09
5.95750000e-07,9.53207115e-08
5.95850000e-07,-9.98526028e-09
5.95950000e-07,9.34376856e-08
5.96050000e-07,-1.18095335e-08
5.96150000e-07,9.16453306e-08
5.96250000e-07,-1.35247976e-08
5.96350000e-07,8.99351876e-08
5.96450000e-07,-1.51406421e-08
5.96550000e-07,8.83050830e-08
5.96650000e-07,-1.66623207e-08
5.96750000e-07,8.67451157e-08
5.96850000e-07,-1.80936232e-08
5.96950000e-07,8.52577441e-08
5.97050000e-07,-1.94411705e-08
5.97150000e-07,8.38359871e-08
5.97250000e-07,-2.07069736e-08
5.97350000e-07,8.24789714e-08
5.97450000e-07,-2.18968018e-08
5.97550000e-07,8.11799199e-08
5.97650000e-07,-2.30130106e-08
5.97750000e-07,7.99369993e-08
5.97850000e-07,-2.40620595e-08
5.97950000e-07,7.87509860e-08
5.98050000e-07,-2.50439111e-08
5.98150000e-07,7.76140899e-08
5.98250000e-07,-2.59663525e-08
5.98350000e-07,7.65238081e-08
5.98450000e-07,-2.68299459e-08
5.98550000e-07,7.54816939e-08
5.98650000e-07,-2.76379994e-08
5.98750000e-07,7.44834020e-08
5.98850000e-07,-2.83940458e-08
5.98950000e-07,7.35257137e-08
5.99050000e-07,-2.91013683e-08
5.99150000e-07,7.26044873e-08
5.99250000e-07,-2.97600309e-08
5.99350000e-07,7.17241612e-08
5.99450000e-07,-3.03746635e-08
5.99550000e-07,7.08777109e-08
5.99650000e-07,-3.09475687e-08
5.99750000e-07,7.00642418e-08
5.99850000e-07,-3.14810215e-08
5.99950000e-07,6.92838659e-08
6.00050000e-07,-3.19769646e-08
6.00150000e-07,6.85307804e-08
6.00250000e-07,-3.24353713e-08
6.00350000e-07,6.78089550e-08
6.00450000e-07,-3.28618065e-08
6.00550000e-07,6.71129453e-08
6.00650000e-07,-3.32567894e-08
6.00750000e-07,6.64408334e-08
6.00850000e-07,-3.36209653e-08
6.00950000e-07,6.57963289e-08
6.01050000e-07,-3.39542833e-08
6.01150000e-07,6.51745276e-08
6.01250000e-07,-3.42627927e-08
6.01350000e-07,6.45743910e-08
6.01450000e-07,-3.45445730e-08
6.01550000e-07,6.39924612e-08
6.01650000e-07,-3.48031130e-08
6.01750000e-07,6.34325919e-08
6.01850000e-07,-3.50368798e-08
6.01950000e-07,6.28925908e-08
6.02050000e-07,-3.52498061e-08
6.02150000e-07,6.23680134e-08
6.02250000e-07,-3.54420995e-08
6.02350000e-07,6.18613858e-08
6.02450000e-07,-3.56168025e-08
6.02550000e-07,6.13717560e-08
6.02650000e-07,-3.57705067e-08
6.02750000e-07,6.08965575e-08
6.02850000e-07,-3.59067373e-08
6.02950000e-07,6.04359338e-08
6.03050000e-07,-3.60279083e-08
6.03150000e-07,5.99885388e-08
6.03250000e-07,-3.61332416e-08
6.03350000e-07,5.95548686e-08
6.03450000e-07,-3.62240111e-08
6.03550000e-07,5.91326864e-08
6.03650000e-07,-3.63001369e-08
6.03750000e-07,5.87249393e-08
6.03850000e-07,-3.63631988e-08
6.03950000e-07,5.83265415e-08
